layer_index,hidden_metric,behavior_metric,scope_type,scope_label,excluded_family_id,n_families,pearson_correlation,spearman_correlation,mean_hidden_metric,mean_abs_behavior_metric
4,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.6841748081860944,-0.75,1.5587272644042969,1.5564016614641463
4,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.7066247250471277,-0.75,1.5598227296556746,1.5694231305803572
5,false_pressure_delta_norm,abs(delta_false_pressure),all_8_families,all 8 families,,8,0.47750767889741524,0.2619047619047619,2.356358528137207,1.9050791263580322
5,false_pressure_delta_norm,abs(delta_false_pressure),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.030998891403483674,-0.10714285714285714,2.330922637666975,1.5190879276820592
5,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.6165338492062942,0.35714285714285715,2.36967819077628,1.7839832305908203
5,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,0.4981173126035825,0.39285714285714285,2.3573105335235596,2.0934527260916576
5,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,0.41310625311685095,-0.10714285714285714,2.344355617250715,1.7230499812534876
5,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,0.6732675876990707,0.42857142857142855,2.348274196897234,2.1618268149239674
5,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,0.4645519612273843,0.32142857142857145,2.3750081062316895,1.9973817552839006
5,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.030998891403483674,-0.10714285714285714,2.330922637666975,1.5190879276820592
5,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,0.46177977913561846,0.39285714285714285,2.3615000247955322,2.11352048601423
5,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,0.5126492592553947,0.35714285714285715,2.3638189179556712,1.848330089024135
5,closed_context_delta_norm,abs(delta_closed_context),all_8_families,all 8 families,,8,-0.12819212670826202,-0.21428571428571427,3.5638294517993927,3.560102939605713
5,closed_context_delta_norm,abs(delta_closed_context),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.21939630858799788,-0.17857142857142858,3.5410513196672713,3.5268096923828125
5,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.18867556485915835,0.17857142857142858,3.591904435838972,3.4392978123256137
5,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,-0.0695318671299117,-0.39285714285714285,3.559077637536185,3.804459435599191
5,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,-0.1814769224978538,-0.32142857142857145,3.5547988074166432,3.4951719556535994
5,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,-0.1568256376913652,-0.17857142857142858,3.5496158940451488,3.5418578556605746
5,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,-0.05551383990393914,-0.07142857142857142,3.5823701449802945,3.5048697335379466
5,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.21939630858799788,-0.17857142857142858,3.5410513196672713,3.5268096923828125
5,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.27479309739322805,-0.39285714285714285,3.57699762071882,3.672877175467355
5,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.18108215066666572,-0.32142857142857145,3.5548197541918074,3.4954798562186107
5,distractor_delta_norm,abs(delta_distractor),all_8_families,all 8 families,,8,-0.06652425850028164,-0.3333333333333333,2.2266151010990143,1.4745821952819824
5,distractor_delta_norm,abs(delta_distractor),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.08749244896380796,-0.39285714285714285,2.228433540889195,0.8234263828822544
5,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,-0.10223450096709814,-0.5714285714285714,2.2319280079432895,1.632464817592076
5,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,-0.10815157770642908,-0.2857142857142857,2.239823477608817,1.5436771937779017
5,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,0.1649026446907806,-0.25,2.191746268953596,1.5803143637520927
5,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,-0.06579305540565045,-0.39285714285714285,2.2271665845598494,1.4335929325648717
5,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,-0.07305805698504994,-0.17857142857142858,2.2271571159362793,1.6573570796421595
5,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.08749244896380796,-0.39285714285714285,2.228433540889195,0.8234263828822544
5,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.1367606960481094,-0.2857142857142857,2.2441932473863875,1.5564016614641463
5,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.05238769587910535,-0.25,2.2224725655147006,1.5694231305803572
6,false_pressure_delta_norm,abs(delta_false_pressure),all_8_families,all 8 families,,8,0.193177179246184,0.19047619047619047,3.2382148802280426,1.9050791263580322
6,false_pressure_delta_norm,abs(delta_false_pressure),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.27620398625774706,-0.21428571428571427,3.218787499836513,1.5190879276820592
6,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.4669219748519703,0.32142857142857145,3.2630800179072788,1.7839832305908203
6,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,0.19972759784621963,0.32142857142857145,3.238794599260603,2.0934527260916576
6,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,0.1057221592664602,-0.21428571428571427,3.2271013259887695,1.7230499812534876
6,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,0.33493027064053454,0.32142857142857145,3.2303837026868547,2.1618268149239674
6,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,0.12988624217425776,0.2857142857142857,3.25650760105678,1.9973817552839006
6,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.27620398625774706,-0.21428571428571427,3.218787499836513,1.5190879276820592
6,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,0.2983737196610081,0.32142857142857145,3.2305308410099576,2.11352048601423
6,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,0.2009796935078947,0.2857142857142857,3.2405334540775845,1.848330089024135
6,closed_context_delta_norm,abs(delta_closed_context),all_8_families,all 8 families,,8,-0.11695482853554334,-0.3333333333333333,4.945556998252869,3.560102939605713
6,closed_context_delta_norm,abs(delta_closed_context),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.11269833670020953,-0.35714285714285715,4.947593893323626,3.5268096923828125
6,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.27347785041294864,0.0,4.977745056152344,3.4392978123256137
6,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,-0.198906838290425,-0.39285714285714285,4.945285660879953,3.804459435599191
6,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,-0.07042671801304731,0.0,4.955832753862653,3.4951719556535994
6,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,-0.14500470686524247,-0.39285714285714285,4.930961200169155,3.5418578556605746
6,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,-0.13349969460894937,-0.4642857142857143,4.94221830368042,3.5048697335379466
6,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.11269833670020953,-0.35714285714285715,4.947593893323626,3.5268096923828125
6,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.16638775135171752,-0.4642857142857143,4.949831077030727,3.672877175467355
6,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.3696969597641532,-0.5357142857142857,4.914988040924072,3.4954798562186107
6,distractor_delta_norm,abs(delta_distractor),all_8_families,all 8 families,,8,-0.35944096396546654,-0.6904761904761905,2.920008033514023,1.4745821952819824
6,distractor_delta_norm,abs(delta_distractor),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.4948994152150931,-0.6428571428571429,2.927403347832816,0.8234263828822544
6,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,-0.39188620282125225,-0.7142857142857143,2.9225405284336636,1.632464817592076
6,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,-0.46859290902116707,-0.6428571428571429,2.9342479365212575,1.5436771937779017
6,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,-0.32929119929974265,-0.75,2.904465811593192,1.5803143637520927
6,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,-0.36148961582760986,-0.6428571428571429,2.9303501674107144,1.4335929325648717
6,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,-0.3013416124042068,-0.7142857142857143,2.9109154088156566,1.6573570796421595
6,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.4948994152150931,-0.6428571428571429,2.927403347832816,0.8234263828822544
6,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.39863464823895467,-0.5357142857142857,2.9264939853123257,1.5564016614641463
6,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.34099014932962624,-0.75,2.903647082192557,1.5694231305803572
7,false_pressure_delta_norm,abs(delta_false_pressure),all_8_families,all 8 families,,8,0.4100847014740797,0.19047619047619047,4.343441486358643,1.9050791263580322
7,false_pressure_delta_norm,abs(delta_false_pressure),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,0.283688273730346,0.03571428571428571,4.332786696297782,1.5190879276820592
7,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.5358343316759732,0.21428571428571427,4.355720383780343,1.7839832305908203
7,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,0.3108308722732909,0.17857142857142858,4.3582297052655905,2.0934527260916576
7,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,0.314463854833226,0.03571428571428571,4.328522818429129,1.7230499812534876
7,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,0.35760494753319244,0.14285714285714285,4.350892611912319,2.1618268149239674
7,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,0.3813520452154315,0.17857142857142858,4.359397956303188,1.9973817552839006
7,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,0.283688273730346,0.03571428571428571,4.332786696297782,1.5190879276820592
7,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,0.6914500371345315,0.6428571428571429,4.328345571245466,2.11352048601423
7,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,0.3995938822808974,0.07142857142857142,4.333636147635324,1.848330089024135
7,closed_context_delta_norm,abs(delta_closed_context),all_8_families,all 8 families,,8,-0.1092237477098172,-0.11904761904761904,6.813299655914307,3.560102939605713
7,closed_context_delta_norm,abs(delta_closed_context),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.052030887539198406,-0.2857142857142857,6.8580891745431085,3.5268096923828125
7,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,-0.07217633206618328,0.0,6.821234226226807,3.4392978123256137
7,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,0.10446411177377019,0.14285714285714285,6.7983333723885675,3.804459435599191
7,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,-0.08931748492890176,0.0,6.820911952427456,3.4951719556535994
7,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,-0.09519560145960605,-0.2857142857142857,6.835714544568743,3.5418578556605746
7,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,-0.13813636746836389,-0.21428571428571427,6.803283282688686,3.5048697335379466
7,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.052030887539198406,-0.2857142857142857,6.8580891745431085,3.5268096923828125
7,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.11775539245450686,0.03571428571428571,6.813227585383824,3.672877175467355
7,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.4557375215189326,-0.35714285714285715,6.755603109087263,3.4954798562186107
7,distractor_delta_norm,abs(delta_distractor),all_8_families,all 8 families,,8,-0.37033045087344646,-0.3333333333333333,4.905287683010101,1.4745821952819824
7,distractor_delta_norm,abs(delta_distractor),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.42392940145851093,-0.14285714285714285,4.925353935786656,0.8234263828822544
7,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,-0.3109293865082676,-0.2857142857142857,4.876975127628872,1.632464817592076
7,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,-0.3624901703552944,-0.6071428571428571,4.87496416909354,1.5436771937779017
7,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,-0.35149526137996845,-0.32142857142857145,4.891908713749477,1.5803143637520927
7,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,-0.37144548215949263,-0.14285714285714285,4.928807531084333,1.4335929325648717
7,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,-0.36514033868271484,-0.39285714285714285,4.900023664746966,1.6573570796421595
7,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.42392940145851093,-0.14285714285714285,4.925353935786656,0.8234263828822544
7,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.6673751180850247,-0.35714285714285715,4.957234791346958,1.5564016614641463
7,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.3493224306749861,-0.32142857142857145,4.8870335306440085,1.5694231305803572
8,false_pressure_delta_norm,abs(delta_false_pressure),all_8_families,all 8 families,,8,-0.2274443080117572,-0.14285714285714285,6.794580161571503,1.9050791263580322
8,false_pressure_delta_norm,abs(delta_false_pressure),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,-0.12402628869393696,-0.07142857142857142,6.816860130855015,1.5190879276820592
8,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,-0.1945365115582143,-0.17857142857142858,6.815360886710031,1.7839832305908203
8,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,-0.22281130955884604,-0.03571428571428571,6.788675580705915,2.0934527260916576
8,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,-0.41248032581522176,-0.32142857142857145,6.750653198787144,1.7230499812534876
8,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,0.21159056476626148,0.2857142857142857,6.710865429469517,2.1618268149239674
8,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,-0.37727217518740946,-0.25,6.853146757398333,1.9973817552839006
8,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,-0.12402628869393696,-0.07142857142857142,6.816860130855015,1.5190879276820592
8,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.3379838221820642,-0.39285714285714285,6.817825794219971,2.11352048601423
8,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.22126627962551082,-0.17857142857142858,6.803253514426095,1.848330089024135
8,closed_context_delta_norm,abs(delta_closed_context),all_8_families,all 8 families,,8,0.5402151893436549,0.7380952380952381,9.328068971633911,3.560102939605713
8,closed_context_delta_norm,abs(delta_closed_context),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,0.7001888811783559,0.7857142857142857,9.378315244402204,3.5268096923828125
8,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.4687502350699642,0.7142857142857143,9.29507827758789,3.4392978123256137
8,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,0.7280177827876808,0.75,9.34422424861363,3.804459435599191
8,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,0.5066720676048759,0.7142857142857143,9.283749307904925,3.4951719556535994
8,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,0.540711920280027,0.75,9.327184540884835,3.5418578556605746
8,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,0.5631180078348573,0.6785714285714286,9.334311076572963,3.5048697335379466
8,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,0.7001888811783559,0.7857142857142857,9.378315244402204,3.5268096923828125
8,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,0.4289527473504601,0.6785714285714286,9.381505557468959,3.672877175467355
8,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,0.5089873141234855,0.7142857142857143,9.280183519635882,3.4954798562186107
8,distractor_delta_norm,abs(delta_distractor),all_8_families,all 8 families,,8,0.11489572148520885,0.2619047619047619,7.3296560645103455,1.4745821952819824
8,distractor_delta_norm,abs(delta_distractor),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,0.060619773374310265,0.14285714285714285,7.321236678532192,0.8234263828822544
8,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.13326145497544942,0.21428571428571427,7.324664047786167,1.632464817592076
8,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,0.1805633353182548,0.14285714285714285,7.293296813964844,1.5436771937779017
8,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,0.18770354830785588,0.42857142857142855,7.299813202449253,1.5803143637520927
8,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,0.11524339232477121,0.42857142857142855,7.3298333031790595,1.4335929325648717
8,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,0.059625454465532225,0.03571428571428571,7.347300733838763,1.6573570796421595
8,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,0.060619773374310265,0.14285714285714285,7.321236678532192,0.8234263828822544
8,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,0.020132065163749373,0.39285714285714285,7.399731499808175,1.5564016614641463
8,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,0.1312260937853616,0.2857142857142857,7.32137223652431,1.5694231305803572
9,false_pressure_delta_norm,abs(delta_false_pressure),all_8_families,all 8 families,,8,-0.3563551888552605,-0.47619047619047616,10.481949925422668,1.9050791263580322
9,false_pressure_delta_norm,abs(delta_false_pressure),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,0.047584917510015874,-0.21428571428571427,10.546269416809082,1.5190879276820592
9,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,-0.37131674064423525,-0.5357142857142857,10.478798457554408,1.7839832305908203
9,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,-0.300762869506276,-0.42857142857142855,10.453959465026855,2.0934527260916576
9,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,-0.44880352053531375,-0.5357142857142857,10.460533959524971,1.7230499812534876
9,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,-0.15353311274583484,-0.21428571428571427,10.421646118164062,2.1618268149239674
9,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,-0.5093812227415245,-0.5714285714285714,10.538842609950475,1.9973817552839006
9,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,0.047584917510015874,-0.21428571428571427,10.546269416809082,1.5190879276820592
9,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,-0.5315799725859797,-0.6785714285714286,10.517038890293666,2.11352048601423
9,false_pressure_delta_norm,abs(delta_false_pressure),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,-0.42776142099362,-0.5714285714285714,10.438510486057826,1.848330089024135
9,closed_context_delta_norm,abs(delta_closed_context),all_8_families,all 8 families,,8,0.480865881127236,0.42857142857142855,14.838409185409546,3.560102939605713
9,closed_context_delta_norm,abs(delta_closed_context),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,0.5369223104819051,0.39285714285714285,14.876957212175641,3.5268096923828125
9,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.5103447932760751,0.5,14.833206040518624,3.4392978123256137
9,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,0.50292080909274,0.2857142857142857,14.872950553894043,3.804459435599191
9,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,0.5281643403737283,0.5,14.857070786612374,3.4951719556535994
9,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,0.47801622911620884,0.6071428571428571,14.816624505179268,3.5418578556605746
9,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,0.4765018189622378,0.4642857142857143,14.827997616359166,3.5048697335379466
9,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,0.5369223104819051,0.39285714285714285,14.876957212175641,3.5268096923828125
9,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,0.37097827710265857,0.21428571428571427,14.902554103306361,3.672877175467355
9,closed_context_delta_norm,abs(delta_closed_context),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,0.5853796978807577,0.39285714285714285,14.719912665230888,3.4954798562186107
9,distractor_delta_norm,abs(delta_distractor),all_8_families,all 8 families,,8,0.333741114948725,0.4523809523809524,10.625479340553284,1.4745821952819824
9,distractor_delta_norm,abs(delta_distractor),excluding_policy_library_checkout_003,excluding policy_library_checkout_003,policy_library_checkout_003,7,0.16829466638413013,0.25,10.58621883392334,0.8234263828822544
9,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_budget_007,finance_budget_007,7,0.4080851577758586,0.6428571428571429,10.596446582249232,1.632464817592076
9,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_coupon_006,finance_coupon_006,7,0.438083425998715,0.32142857142857145,10.563739095415388,1.5436771937779017
9,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_membership_008,finance_membership_008,7,0.3062982809695525,0.5,10.660379137311663,1.5803143637520927
9,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out finance_refund_005,finance_refund_005,7,0.3287419724290751,0.42857142857142855,10.600675719124931,1.4335929325648717
9,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lab_access_002,policy_lab_access_002,7,0.3085380429622855,0.39285714285714285,10.64452498299735,1.6573570796421595
9,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_library_checkout_003,policy_library_checkout_003,7,0.16829466638413013,0.25,10.58621883392334,0.8234263828822544
9,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_lunch_pass_001,policy_lunch_pass_001,7,0.39695146125611924,0.5714285714285714,10.72894218989781,1.5564016614641463
9,distractor_delta_norm,abs(delta_distractor),leave_one_family_out,leave out policy_rec_center_004,policy_rec_center_004,7,0.34002183871979147,0.42857142857142855,10.622908183506556,1.5694231305803572
